Date,Close
2014/10/29,2373.03
2014/10/30,2391.076
2014/10/31,2420.178
2014/11/3,2430.032
2014/11/4,2430.677
2014/11/5,2419.254
2014/11/6,2425.864
2014/11/7,2418.171
2014/11/10,2473.673
2014/11/11,2469.673
2014/11/12,2494.476
2014/11/13,2485.606
2014/11/14,2478.824
2014/11/17,2474.009
2014/11/18,2456.366
2014/11/19,2450.986
2014/11/20,2452.66
2014/11/21,2486.791
2014/11/24,2532.879
2014/11/25,2567.597
2014/11/26,2604.345
2014/11/27,2630.486
2014/11/28,2682.835
2014/12/1,2680.155
2014/12/2,2763.545
2014/12/3,2779.525
2014/12/4,2899.456
2014/12/5,2937.647
2014/12/8,3020.258
2014/12/9,2856.269
2014/12/10,2940.006
2014/12/11,2925.743
2014/12/12,2938.173
2014/12/15,2953.421
2014/12/16,3021.518
2014/12/17,3061.02
2014/12/18,3057.521
2014/12/19,3108.596
2014/12/22,3127.445
2014/12/23,3032.612
2014/12/24,2972.532
2014/12/25,3072.536
2014/12/26,3157.603
2014/12/29,3168.016
2014/12/30,3165.815
2014/12/31,3234.677
2015/1/5,3350.519
2015/1/6,3351.446
2015/1/7,3373.954
2015/1/8,3293.456
2015/1/9,3285.412
2015/1/12,3229.316
2015/1/13,3235.301
2015/1/14,3222.437
2015/1/15,3336.455
2015/1/16,3376.495
2015/1/19,3116.351
2015/1/20,3173.052
2015/1/21,3323.611
2015/1/22,3343.344
2015/1/23,3351.764
2015/1/26,3383.182
2015/1/27,3352.96
2015/1/28,3305.738
2015/1/29,3262.305
2015/1/30,3210.363
2015/2/2,3128.3
2015/2/3,3204.907
2015/2/4,3174.126
2015/2/5,3136.531
2015/2/6,3075.907
2015/2/9,3095.124
2015/2/10,3141.593
2015/2/11,3157.704
2015/2/12,3173.416
2015/2/13,3203.827
2015/2/16,3222.363
2015/2/17,3246.906
2015/2/25,3228.843
2015/2/26,3298.359
2015/2/27,3310.303
2015/3/2,3336.285
2015/3/3,3263.052
2015/3/4,3279.533
2015/3/5,3248.476
2015/3/6,3241.187
2015/3/9,3302.408
2015/3/10,3286.068
2015/3/11,3290.9
2015/3/12,3349.323
2015/3/13,3372.911
2015/3/16,3449.305
2015/3/17,3502.847
2015/3/18,3577.301
2015/3/19,3582.271
2015/3/20,3617.318
2015/3/23,3687.728
2015/3/24,3691.41
2015/3/25,3660.727
2015/3/26,3682.095
2015/3/27,3691.096
2015/3/30,3786.568
2015/3/31,3747.899
2015/4/1,3810.294
2015/4/2,3825.784
2015/4/3,3863.929
2015/4/7,3961.378
2015/4/8,3994.811
2015/4/9,3957.534
2015/4/10,4034.31
2015/4/13,4121.715
2015/4/14,4135.565
2015/4/15,4084.163
2015/4/16,4194.823
2015/4/17,4287.296
2015/4/20,4217.077
2015/4/21,4293.623
2015/4/22,4398.495
2015/4/23,4414.508
2015/4/24,4393.686
2015/4/27,4527.396
2015/4/28,4476.214
2015/4/29,4476.62
2015/4/30,4441.655
2015/5/4,4480.464
2015/5/5,4298.707
2015/5/6,4229.266
2015/5/7,4112.214
2015/5/8,4205.917
2015/5/11,4333.584
2015/5/12,4401.219
2015/5/13,4375.76
2015/5/14,4378.312
2015/5/15,4308.691
2015/5/18,4283.491
2015/5/19,4417.552
2015/5/20,4446.288
2015/5/21,4529.421
2015/5/22,4657.596
2015/5/25,4813.797
2015/5/26,4910.897
2015/5/27,4941.714
2015/5/28,4620.266
2015/5/29,4611.744
2015/6/1,4828.738
2015/6/2,4910.527
2015/6/3,4909.978
2015/6/4,4947.102
2015/6/5,5023.096
2015/6/8,5131.881
2015/6/9,5113.534
2015/6/10,5106.036
2015/6/11,5121.592
2015/6/12,5166.35
2015/6/15,5062.993
2015/6/16,4887.432
2015/6/17,4967.898
2015/6/18,4785.356
2015/6/19,4478.364
2015/6/23,4576.492
2015/6/24,4690.15
2015/6/25,4527.779
2015/6/26,4192.874
2015/6/29,4053.031
2015/6/30,4277.222
2015/7/1,4053.7
2015/7/2,3912.767
2015/7/3,3686.915
2015/7/6,3775.912
2015/7/7,3727.125
2015/7/8,3507.192
2015/7/9,3709.33
2015/7/10,3877.803
2015/7/13,3970.388
2015/7/14,3924.487
2015/7/15,3805.703
2015/7/16,3823.176
2015/7/17,3957.352
2015/7/20,3992.11
2015/7/21,4017.675
2015/7/22,4026.045
2015/7/23,4123.923
2015/7/24,4070.908
2015/7/27,3725.558
2015/7/28,3663.002
2015/7/29,3789.168
2015/7/30,3705.766
2015/7/31,3663.726
2015/8/3,3622.905
2015/8/4,3756.545
2015/8/5,3694.573
2015/8/6,3661.539
2015/8/7,3744.205
2015/8/10,3928.415
2015/8/11,3927.908
2015/8/12,3886.32
2015/8/13,3954.556
2015/8/14,3965.335
2015/8/17,3993.668
2015/8/18,3748.164
2015/8/19,3794.109
2015/8/20,3664.291
2015/8/21,3507.744
2015/8/24,3209.905
2015/8/25,2964.967
2015/8/26,2927.288
2015/8/27,3083.591
2015/8/28,3232.35
2015/8/31,3205.986
2015/9/1,3166.624
2015/9/2,3160.167
2015/9/7,3080.42
2015/9/8,3170.452
2015/9/9,3243.089
2015/9/10,3197.893
2015/9/11,3200.234
2015/9/14,3114.798
2015/9/15,3005.172
2015/9/16,3152.263
2015/9/17,3086.061
2015/9/18,3097.917
2015/9/21,3156.54
2015/9/22,3185.619
2015/9/23,3115.888
2015/9/24,3142.687
2015/9/25,3092.347
2015/9/28,3100.756
2015/9/29,3038.137
2015/9/30,3052.781
2015/10/8,3143.357
2015/10/9,3183.152
2015/10/12,3287.662
2015/10/13,3293.23
2015/10/14,3262.441
2015/10/15,3338.073
2015/10/16,3391.352
2015/10/19,3386.7
2015/10/20,3425.33
2015/10/21,3320.676
2015/10/22,3368.739
2015/10/23,3412.434
2015/10/26,3429.581
2015/10/27,3434.336
2015/10/28,3375.196
2015/10/29,3387.315
2015/10/30,3382.561
2015/11/2,3325.085
2015/11/3,3316.695
2015/11/4,3459.64
2015/11/5,3522.819
2015/11/6,3590.032
2015/11/9,3646.881
2015/11/10,3640.485
2015/11/11,3650.25
2015/11/12,3632.902
2015/11/13,3580.839
2015/11/16,3606.958
2015/11/17,3604.795
2015/11/18,3568.468
2015/11/19,3617.062
2015/11/20,3630.5
2015/11/23,3610.315
2015/11/24,3616.113
2015/11/25,3647.93
2015/11/26,3635.552
2015/11/27,3436.303
2015/11/30,3445.405
2015/12/1,3456.309
2015/12/2,3536.905
2015/12/3,3584.824
2015/12/4,3524.992
2015/12/7,3536.927
2015/12/8,3470.07
2015/12/9,3472.439
2015/12/10,3455.495
2015/12/11,3434.581
2015/12/14,3520.668
2015/12/15,3510.354
2015/12/16,3516.187
2015/12/17,3579.999
2015/12/18,3578.964
2015/12/21,3642.472
2015/12/22,3651.767
2015/12/23,3636.089
2015/12/24,3612.485
2015/12/25,3627.914
2015/12/28,3533.779
2015/12/29,3563.736
2015/12/30,3572.876
2015/12/31,3539.182
2016/1/4,3296.258
2016/1/5,3287.711
2016/1/6,3361.84
2016/1/7,3125.002
2016/1/8,3186.412
2016/1/11,3016.704
2016/1/12,3022.861
2016/1/13,2949.597
2016/1/14,3007.649
2016/1/15,2900.97
2016/1/18,2913.837
2016/1/19,3007.739
2016/1/20,2976.694
2016/1/21,2880.482
2016/1/22,2916.562
2016/1/25,2938.515
2016/1/26,2749.785
2016/1/27,2735.558
2016/1/28,2655.661
2016/1/29,2737.6
2016/2/1,2688.854
2016/2/2,2749.57
2016/2/3,2739.247
2016/2/4,2781.023
2016/2/5,2763.492
2016/2/15,2746.196
2016/2/16,2836.571
2016/2/17,2867.338
2016/2/18,2862.893
2016/2/19,2860.021
2016/2/22,2927.175
2016/2/23,2903.331
2016/2/24,2928.896
2016/2/25,2741.245
2016/2/26,2767.21
2016/2/29,2687.979
2016/3/1,2733.17
2016/3/2,2849.681
2016/3/3,2859.758
2016/3/4,2874.147
2016/3/7,2897.34
2016/3/8,2901.387
2016/3/9,2862.556
2016/3/10,2804.726
2016/3/11,2810.307
2016/3/14,2859.499
2016/3/15,2864.368
2016/3/16,2870.43
2016/3/17,2904.832
2016/3/18,2955.15
2016/3/21,3018.802
2016/3/22,2999.363
2016/3/23,3009.96
2016/3/24,2960.97
2016/3/25,2979.434
2016/3/28,2957.82
2016/3/29,2919.832
2016/3/30,3000.645
2016/3/31,3003.915
2016/4/1,3009.53
2016/4/5,3053.065
2016/4/6,3050.592
2016/4/7,3008.42
2016/4/8,2984.958
2016/4/11,3033.957
2016/4/12,3023.646
2016/4/13,3066.638
2016/4/14,3082.362
2016/4/15,3078.117
2016/4/18,3033.66
2016/4/19,3042.823
2016/4/20,2972.584
2016/4/21,2952.891
2016/4/22,2959.24
2016/4/25,2946.67
2016/4/26,2964.7
2016/4/27,2953.671
2016/4/28,2945.589
2016/4/29,2938.324
2016/5/3,2992.643
2016/5/4,2991.272
2016/5/5,2997.842
2016/5/6,2913.248
2016/5/9,2832.113
2016/5/10,2832.591
2016/5/11,2837.037
2016/5/12,2835.862
2016/5/13,2827.109
2016/5/16,2850.862
2016/5/17,2843.684
2016/5/18,2807.514
2016/5/19,2806.906
2016/5/20,2825.483
2016/5/23,2843.645
2016/5/24,2821.666
2016/5/25,2815.086
2016/5/26,2822.443
2016/5/27,2821.046
2016/5/30,2822.451
2016/5/31,2916.616
2016/6/1,2913.508
2016/6/2,2925.229
2016/6/3,2938.682
2016/6/6,2934.098
2016/6/7,2936.045
2016/6/8,2927.159
2016/6/13,2833.071
2016/6/14,2842.189
2016/6/15,2887.21
2016/6/16,2872.817
2016/6/17,2885.105
2016/6/20,2888.809
2016/6/21,2878.558
2016/6/22,2905.55
2016/6/23,2891.96
2016/6/24,2854.286
2016/6/27,2895.703
2016/6/28,2912.557
2016/6/29,2931.592
2016/6/30,2929.606
2016/7/1,2932.476
2016/7/4,2988.604
2016/7/5,3006.392
2016/7/6,3017.292
2016/7/7,3016.847
2016/7/8,2988.094
2016/7/11,2994.917
2016/7/12,3049.381
2016/7/13,3060.689
2016/7/14,3054.018
2016/7/15,3054.296
2016/7/18,3043.564
2016/7/19,3036.598
2016/7/20,3027.9
2016/7/21,3039.009
2016/7/22,3012.816
2016/7/25,3015.827
2016/7/26,3050.166
2016/7/27,2991.999
2016/7/28,2994.323
2016/7/29,2979.338
2016/8/1,2953.385
2016/8/2,2971.278
2016/8/3,2978.46
2016/8/4,2982.426
2016/8/5,2976.696
2016/8/8,3004.276
2016/8/9,3025.68
2016/8/10,3018.745
2016/8/11,3002.637
2016/8/12,3050.667
2016/8/15,3125.195
2016/8/16,3110.036
2016/8/17,3109.554
2016/8/18,3104.113
2016/8/19,3108.102
2016/8/22,3084.805
2016/8/23,3089.705
2016/8/24,3085.88
2016/8/25,3068.329
2016/8/26,3070.308
2016/8/29,3070.027
2016/8/30,3074.676
2016/8/31,3085.491
2016/9/1,3063.305
2016/9/2,3067.352
2016/9/5,3072.095
2016/9/6,3090.712
2016/9/7,3091.928
2016/9/8,3095.954
2016/9/9,3078.854
2016/9/12,3021.977
2016/9/13,3023.509
2016/9/14,3002.848
2016/9/19,3026.051
2016/9/20,3022.999
2016/9/21,3025.873
2016/9/22,3042.313
2016/9/23,3033.895
2016/9/26,2980.429
2016/9/27,2998.172
2016/9/28,2987.857
2016/9/29,2998.482
2016/9/30,3004.703
2016/10/10,3048.142
2016/10/11,3065.249
2016/10/12,3058.498
2016/10/13,3061.345
2016/10/14,3063.808
2016/10/17,3041.166
2016/10/18,3083.875
2016/10/19,3084.718
2016/10/20,3084.457
2016/10/21,3090.941
2016/10/24,3128.246
2016/10/25,3131.938
2016/10/26,3116.311
2016/10/27,3112.349
2016/10/28,3104.27
2016/10/31,3100.492
2016/11/1,3122.435
2016/11/2,3102.732
2016/11/3,3128.935
2016/11/4,3125.316
2016/11/7,3133.332
2016/11/8,3147.887
2016/11/9,3128.37
2016/11/10,3171.282
2016/11/11,3196.043
2016/11/14,3210.371
2016/11/15,3206.985
2016/11/16,3205.057
2016/11/17,3208.452
2016/11/18,3192.855
2016/11/21,3218.147
2016/11/22,3248.351
2016/11/23,3241.136
2016/11/24,3241.735
2016/11/25,3261.937
2016/11/28,3276.999
2016/11/29,3282.923
2016/11/30,3250.034
2016/12/1,3273.309
2016/12/2,3243.843
2016/12/5,3204.709
2016/12/6,3199.647
2016/12/7,3222.241
2016/12/8,3215.365
2016/12/9,3232.883
2016/12/12,3152.97
2016/12/13,3155.037
2016/12/14,3140.53
2016/12/15,3117.677
2016/12/16,3122.981
2016/12/19,3118.084
2016/12/20,3102.875
2016/12/21,3137.429
2016/12/22,3139.558
2016/12/23,3110.154
2016/12/26,3122.569
2016/12/27,3114.664
2016/12/28,3102.235
2016/12/29,3096.096
2016/12/30,3103.637
2017/1/3,3135.92
2017/1/4,3158.794
2017/1/5,3165.41
2017/1/6,3154.321
2017/1/9,3171.236
2017/1/10,3161.671
2017/1/11,3136.753
2017/1/12,3119.288
2017/1/13,3112.764
2017/1/16,3103.428
2017/1/17,3108.774
2017/1/18,3113.012
2017/1/19,3101.299
2017/1/20,3123.138
2017/1/23,3136.774
2017/1/24,3142.553
2017/1/25,3149.554
2017/1/26,3159.166
2017/2/3,3140.17
2017/2/6,3156.983
2017/2/7,3153.087
2017/2/8,3166.981
2017/2/9,3183.179
2017/2/10,3196.699
2017/2/13,3216.839
2017/2/14,3217.928
2017/2/15,3212.985
2017/2/16,3229.618
2017/2/17,3202.075
2017/2/20,3239.961
2017/2/21,3253.325
2017/2/22,3261.218
2017/2/23,3251.375
2017/2/24,3253.432
2017/2/27,3228.66
2017/2/28,3241.733
2017/3/1,3246.933
2017/3/2,3230.028
2017/3/3,3218.311
2017/3/6,3233.865
2017/3/7,3242.406
2017/3/8,3240.664
2017/3/9,3216.745
2017/3/10,3212.76
2017/3/13,3237.024
2017/3/14,3239.327
2017/3/15,3241.759
2017/3/16,3268.935
2017/3/17,3237.447
2017/3/20,3250.808
2017/3/21,3261.61
2017/3/22,3245.219
2017/3/23,3248.549
2017/3/24,3269.445
2017/3/27,3266.955
2017/3/28,3252.947
2017/3/29,3241.314
2017/3/30,3210.236
2017/3/31,3222.514
2017/4/5,3270.305
2017/4/6,3281.004
2017/4/7,3286.616
2017/4/10,3269.392
2017/4/11,3288.965
2017/4/12,3273.83
2017/4/13,3275.96
2017/4/14,3246.066
2017/4/17,3222.167
2017/4/18,3196.713
2017/4/19,3170.686
2017/4/20,3172.1
2017/4/21,3173.151
2017/4/24,3129.531
2017/4/25,3134.567
2017/4/26,3140.847
2017/4/27,3152.186
2017/4/28,3154.658
2017/5/2,3143.712
2017/5/3,3135.346
2017/5/4,3127.368
2017/5/5,3103.037
2017/5/8,3078.612
2017/5/9,3080.526
2017/5/10,3052.785
2017/5/11,3061.5
2017/5/12,3083.513
2017/5/15,3090.228
2017/5/16,3112.964
2017/5/17,3104.441
2017/5/18,3090.139
2017/5/19,3090.63
2017/5/22,3075.675
2017/5/23,3061.947
2017/5/24,3064.075
2017/5/25,3107.831
2017/5/26,3110.058
2017/5/31,3117.177
2017/6/1,3102.623
2017/6/2,3105.54
2017/6/5,3091.656
2017/6/6,3102.126
2017/6/7,3140.324
2017/6/8,3150.333
2017/6/9,3158.4
2017/6/12,3139.876
2017/6/13,3153.742
2017/6/14,3130.674
2017/6/15,3132.486
2017/6/16,3123.166
2017/6/19,3144.373
2017/6/20,3140.013
2017/6/21,3156.211
2017/6/22,3147.453
2017/6/23,3157.873
2017/6/26,3185.443
2017/6/27,3191.196
2017/6/28,3173.201
2017/6/29,3188.062
2017/6/30,3192.426
2017/7/3,3195.911
2017/7/4,3182.803
2017/7/5,3207.134
2017/7/6,3212.444
2017/7/7,3217.956
2017/7/10,3212.631
2017/7/11,3203.037
2017/7/12,3197.543
2017/7/13,3218.163
2017/7/14,3222.416
2017/7/17,3176.464
2017/7/18,3187.567
2017/7/19,3230.976
2017/7/20,3244.864
2017/7/21,3237.981
2017/7/24,3250.598
2017/7/25,3243.689
2017/7/26,3247.674
2017/7/27,3249.781
2017/7/28,3253.24
2017/7/31,3273.028
2017/8/1,3292.638
2017/8/2,3285.056
2017/8/3,3272.928
2017/8/4,3262.08
2017/8/7,3279.456
2017/8/8,3281.872
2017/8/9,3275.573
2017/8/10,3261.749
2017/8/11,3208.541
2017/8/14,3237.36
2017/8/15,3251.261
2017/8/16,3246.451
2017/8/17,3268.429
2017/8/18,3268.724
2017/8/21,3286.905
2017/8/22,3290.225
2017/8/23,3287.704
2017/8/24,3271.511
2017/8/25,3331.522
2017/8/28,3362.651
2017/8/29,3365.226
2017/8/30,3363.626
2017/8/31,3360.81
2017/9/1,3367.119
2017/9/4,3379.583
2017/9/5,3384.317
2017/9/6,3385.388
2017/9/7,3365.497
2017/9/8,3365.242
2017/9/11,3376.418
2017/9/12,3379.488
2017/9/13,3384.147
2017/9/14,3371.425
2017/9/15,3353.619
2017/9/18,3362.858
2017/9/19,3356.844
2017/9/20,3365.995
2017/9/21,3357.812
2017/9/22,3352.529
2017/9/25,3341.548
2017/9/26,3343.582
2017/9/27,3345.271
2017/9/28,3339.642
2017/9/29,3348.943
2017/10/9,3374.378
2017/10/10,3382.987
2017/10/11,3388.283
2017/10/12,3386.1
2017/10/13,3390.523
2017/10/16,3378.47
2017/10/17,3372.04
2017/10/18,3381.793
2017/10/19,3370.172
2017/10/20,3378.648
2017/10/23,3380.699
2017/10/24,3388.247
2017/10/25,3396.897
2017/10/26,3407.567
2017/10/27,3416.812
2017/10/30,3390.337
2017/10/31,3393.341
2017/11/1,3395.912
2017/11/2,3383.309
2017/11/3,3371.744
2017/11/6,3388.174
2017/11/7,3413.574
2017/11/8,3415.46
2017/11/9,3427.794
2017/11/10,3432.673
2017/11/13,3447.835
2017/11/14,3429.548
2017/11/15,3402.524
2017/11/16,3399.25
2017/11/17,3382.907
2017/11/20,3392.398
2017/11/21,3410.497
2017/11/22,3430.464
2017/11/23,3351.918
2017/11/24,3353.82
2017/11/27,3322.229
2017/11/28,3333.657
2017/11/29,3337.862
2017/11/30,3317.188
2017/12/1,3317.617
2017/12/4,3309.618
2017/12/5,3303.675
2017/12/6,3293.964
2017/12/7,3272.054
2017/12/8,3289.992
2017/12/11,3322.195
2017/12/12,3280.813
2017/12/13,3303.037
2017/12/14,3292.438
2017/12/15,3266.137
2017/12/18,3267.922
2017/12/19,3296.538
2017/12/20,3287.605
2017/12/21,3300.059
2017/12/22,3297.063
2017/12/25,3280.461
2017/12/26,3306.124
2017/12/27,3275.782
2017/12/28,3296.384
2017/12/29,3307.172
2018/1/2,3348.325
2018/1/3,3369.108
2018/1/4,3385.71
2018/1/5,3391.75
2018/1/8,3409.479
2018/1/9,3413.899
2018/1/10,3421.834
2018/1/11,3425.344
2018/1/12,3428.94
2018/1/15,3410.488
2018/1/16,3436.594
2018/1/17,3444.671
2018/1/18,3474.754
2018/1/19,3487.864
2018/1/22,3501.362
2018/1/23,3546.504
2018/1/24,3559.465
2018/1/25,3548.307
2018/1/26,3558.128
2018/1/29,3523
2018/1/30,3488.009
2018/1/31,3480.833
2018/2/1,3446.979
2018/2/2,3462.08
2018/2/5,3487.497
2018/2/6,3370.652
2018/2/7,3309.259
2018/2/8,3262.05
2018/2/9,3129.85
2018/2/12,3154.125
2018/2/13,3184.958
2018/2/14,3199.158
2018/2/22,3268.558
2018/2/23,3289.024
2018/2/26,3329.573
2018/2/27,3292.067
2018/2/28,3259.408
2018/3/1,3273.754
2018/3/2,3254.528
2018/3/5,3256.926
2018/3/6,3289.641
2018/3/7,3271.668
2018/3/8,3288.405
2018/3/9,3307.165
2018/3/12,3326.699
2018/3/13,3310.238
2018/3/14,3291.381
2018/3/15,3291.112
2018/3/16,3269.882
2018/3/19,3279.251
2018/3/20,3290.639
2018/3/21,3280.952
2018/3/22,3263.48
2018/3/23,3152.76
2018/3/26,3133.721
2018/3/27,3166.648
2018/3/28,3122.289
2018/3/29,3160.53
2018/3/30,3168.896
2018/4/2,3163.179
2018/4/3,3136.633
2018/4/4,3131.111
2018/4/9,3138.293
2018/4/10,3190.321
2018/4/11,3208.081
2018/4/12,3180.158
2018/4/13,3159.052
2018/4/16,3110.648
2018/4/17,3066.796
2018/4/18,3091.398
2018/4/19,3117.376
2018/4/20,3071.542
2018/4/23,3068.012
2018/4/24,3128.927
2018/4/25,3117.973
2018/4/26,3075.03
2018/4/27,3082.231
2018/5/2,3081.177
2018/5/3,3100.858
2018/5/4,3091.033
2018/5/7,3136.644
2018/5/8,3161.497
2018/5/9,3159.15
2018/5/10,3174.412
2018/5/11,3163.263
2018/5/14,3174.032
2018/5/15,3192.118
2018/5/16,3169.565
2018/5/17,3154.282
2018/5/18,3193.303
2018/5/21,3213.84
2018/5/22,3214.349
2018/5/23,3168.964
2018/5/24,3154.65
2018/5/25,3141.303
2018/5/28,3135.082
2018/5/29,3120.46
2018/5/30,3041.443
2018/5/31,3095.473
2018/6/1,3075.137
2018/6/4,3091.19
2018/6/5,3114.205
2018/6/6,3115.18
2018/6/7,3109.498
2018/6/8,3067.147
2018/6/11,3052.783
2018/6/12,3079.801
2018/6/13,3049.796
2018/6/14,3044.159
2018/6/15,3021.9
2018/6/19,2907.822
2018/6/20,2915.731
2018/6/21,2875.809
2018/6/22,2889.76
2018/6/25,2859.336
2018/6/26,2844.508
2018/6/27,2813.177
2018/6/28,2786.896
2018/6/29,2847.418
2018/7/2,2775.557
2018/7/3,2786.887
2018/7/4,2759.126
2018/7/5,2733.881
2018/7/6,2747.228
2018/7/9,2815.109
2018/7/10,2827.625
2018/7/11,2777.771
2018/7/12,2837.658
2018/7/13,2831.183
2018/7/16,2814.041
2018/7/17,2798.125
2018/7/18,2787.257
2018/7/19,2772.545
2018/7/20,2829.271
2018/7/23,2859.542
2018/7/24,2905.561
2018/7/25,2903.646
2018/7/26,2882.225
2018/7/27,2873.593
2018/7/30,2869.049
2018/7/31,2876.4
2018/8/1,2824.533
2018/8/2,2768.023
2018/8/3,2740.442
2018/8/6,2705.156
2018/8/7,2779.374
2018/8/8,2744.069
2018/8/9,2794.381
2018/8/10,2795.309
2018/8/13,2785.872
2018/8/14,2780.964
2018/8/15,2723.257
2018/8/16,2705.191
2018/8/17,2668.966
2018/8/20,2698.465
2018/8/21,2733.826
2018/8/22,2714.608
2018/8/23,2724.624
2018/8/24,2729.43
2018/8/27,2780.899
2018/8/28,2777.98
2018/8/29,2769.294
2018/8/30,2737.736
2018/8/31,2725.249
2018/9/3,2720.734
2018/9/4,2750.58
2018/9/5,2704.336
2018/9/6,2691.592
2018/9/7,2702.3
2018/9/10,2669.484
2018/9/11,2664.799
2018/9/12,2656.11
2018/9/13,2686.578
2018/9/14,2681.643
2018/9/17,2651.788
2018/9/18,2699.95
2018/9/19,2730.85
2018/9/20,2729.243
2018/9/21,2797.484
2018/9/25,2781.138
2018/9/26,2806.813
2018/9/27,2791.774
2018/9/28,2821.35
2018/10/8,2716.51
2018/10/9,2721.013
2018/10/10,2725.836
2018/10/11,2583.457
2018/10/12,2606.912
2018/10/15,2568.098
2018/10/16,2546.329
2018/10/17,2561.614
2018/10/18,2486.418
2018/10/19,2550.465
2018/10/22,2654.876
2018/10/23,2594.825
2018/10/24,2603.295
2018/10/25,2603.799
2018/10/26,2598.846
2018/10/29,2542.103
2018/10/30,2568.048
2018/10/31,2602.783
2018/11/1,2606.237
2018/11/2,2676.476
2018/11/5,2665.43
2018/11/6,2659.356
2018/11/7,2641.342
2018/11/8,2635.632
2018/11/9,2598.871
2018/11/12,2630.519
2018/11/13,2654.879
2018/11/14,2632.242
2018/11/15,2668.17
2018/11/16,2679.109
2018/11/19,2703.511
2018/11/20,2645.854
2018/11/21,2651.505
2018/11/22,2645.433
2018/11/23,2579.483
2018/11/26,2575.81
2018/11/27,2574.679
2018/11/28,2601.736
2018/11/29,2567.443
2018/11/30,2588.187
2018/12/3,2654.798
2018/12/4,2665.957
2018/12/5,2649.805
2018/12/6,2605.181
2018/12/7,2605.887
2018/12/10,2584.582
2018/12/11,2594.088
2018/12/12,2602.152
2018/12/13,2634.049
2018/12/14,2593.74
2018/12/17,2597.973
2018/12/18,2576.649
2018/12/19,2549.563
2018/12/20,2536.267
2018/12/21,2516.25
2018/12/24,2527.007
2018/12/25,2504.819
2018/12/26,2498.293
2018/12/27,2483.086
2018/12/28,2493.896
2019/1/2,2465.291
2019/1/3,2464.362
2019/1/4,2514.868
2019/1/7,2533.088
2019/1/8,2526.462
2019/1/9,2544.344
2019/1/10,2535.098
2019/1/11,2553.831
2019/1/14,2535.765
2019/1/15,2570.344
2019/1/16,2570.422
2019/1/17,2559.637
2019/1/18,2596.005
2019/1/21,2610.509
2019/1/22,2579.704
2019/1/23,2581.004
2019/1/24,2591.693
2019/1/25,2601.723
2019/1/28,2596.976
2019/1/29,2594.253
2019/1/30,2575.575
2019/1/31,2584.572
2019/2/1,2618.232
2019/2/11,2653.896
2019/2/12,2671.893
2019/2/13,2721.068
2019/2/14,2719.699
2019/2/15,2682.385
2019/2/18,2754.356
2019/2/19,2755.645
2019/2/20,2761.218
2019/2/21,2751.801
2019/2/22,2804.226
2019/2/25,2961.283
2019/2/26,2941.516
2019/2/27,2953.824
2019/2/28,2940.953
2019/3/1,2994.005
2019/3/4,3027.575
2019/3/5,3054.246
2019/3/6,3102.099
2019/3/7,3106.417
2019/3/8,2969.861
2019/3/11,3026.992
2019/3/12,3060.307
2019/3/13,3026.951
2019/3/14,2990.685
2019/3/15,3021.751
2019/3/18,3096.417
2019/3/19,3090.975
2019/3/20,3090.64
2019/3/21,3101.455
2019/3/22,3104.148
2019/3/25,3043.031
2019/3/26,2997.095
2019/3/27,3022.719
2019/3/28,2994.943
2019/3/29,3090.758
2019/4/1,3170.361
2019/4/2,3176.822
2019/4/3,3216.295
2019/4/4,3246.571
2019/4/8,3244.81
2019/4/9,3239.663
2019/4/10,3241.929
2019/4/11,3189.961
2019/4/12,3188.625
2019/4/15,3177.786
2019/4/16,3253.597
2019/4/17,3263.117
2019/4/18,3250.201
2019/4/19,3270.797
2019/4/22,3215.042
2019/4/23,3198.593
2019/4/24,3201.613
2019/4/25,3123.826
2019/4/26,3086.398
2019/4/29,3062.498
2019/4/30,3078.338
2019/5/6,2906.464
2019/5/7,2926.39
2019/5/8,2893.756
2019/5/9,2850.953
2019/5/10,2939.21
2019/5/13,2903.713
2019/5/14,2883.61
2019/5/15,2938.678
2019/5/16,2955.711
2019/5/17,2882.296
2019/5/20,2870.604
2019/5/21,2905.968
2019/5/22,2891.704
2019/5/23,2852.515
2019/5/24,2852.994
2019/5/27,2892.378
2019/5/28,2909.91
2019/5/29,2914.696
2019/5/30,2905.805
2019/5/31,2898.696
2019/6/3,2890.08
2019/6/4,2862.28
2019/6/5,2861.418
2019/6/6,2827.797
2019/6/10,2852.13
2019/6/11,2925.716
2019/6/12,2909.379
2019/6/13,2910.74
2019/6/14,2881.974
2019/6/17,2887.622
2019/6/18,2890.158
2019/6/19,2917.802
2019/6/20,2987.118
2019/6/21,3001.98
2019/6/24,3008.147
2019/6/25,2982.073
2019/6/26,2976.283
2019/6/27,2996.792
2019/6/28,2978.878
2019/7/1,3044.902
2019/7/2,3043.942
2019/7/3,3015.263
2019/7/4,3005.248
2019/7/5,3011.058
2019/7/8,2933.363
2019/7/9,2928.229
2019/7/10,2915.302
2019/7/11,2917.76
2019/7/12,2930.546
2019/7/15,2942.185
2019/7/16,2937.616
2019/7/17,2931.692
2019/7/18,2901.176
2019/7/19,2924.2
2019/7/22,2886.974
2019/7/23,2899.944
2019/7/24,2923.277
2019/7/25,2937.36
2019/7/26,2944.541
2019/7/29,2941.007
2019/7/30,2952.338
2019/7/31,2932.505
2019/8/1,2908.766
2019/8/2,2867.837
2019/8/5,2821.495
2019/8/6,2777.555
